PERMIT #,CASE_TYPE,CASE_TYPE_DESC,SUB_TYPE,SUB_TYPE_DESC,CONSTRUCTION COST,Square Footage,STATUS_CODE,Date_Initiated,Date_Issued,TASK_CODE,TASK_DESC,RESULT_CODE,RESULT_DESC,Task_Complete_Date,dept,deltatask,postissuedtask,phase
2020014098,CARN,Building Residential - New,CAA01R301,Single Family Residence,240660.98,2284.0,DONE,2020-03-04,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-03,ws,183.0,True,inspection
2020014112,CARN,Building Residential - New,CAA01R301,Single Family Residence,243007.94,2319.0,DONE,2020-03-04,2020-03-04,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-09-03,ws,183.0,True,inspection
2020014112,CARN,Building Residential - New,CAA01R301,Single Family Residence,243007.94,2319.0,DONE,2020-03-04,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-03,ws,183.0,True,inspection
2020014112,CARN,Building Residential - New,CAA01R301,Single Family Residence,243007.94,2319.0,DONE,2020-03-04,2020-03-04,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-09-03,ws,183.0,True,inspection
2020014112,CARN,Building Residential - New,CAA01R301,Single Family Residence,243007.94,2319.0,DONE,2020-03-04,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-03,ws,183.0,True,inspection
2020014122,CARN,Building Residential - New,CAA01R301,Single Family Residence,234813.88,2309.0,DONE,2020-03-04,2020-03-04,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-09-03,ws,183.0,True,inspection
2020014122,CARN,Building Residential - New,CAA01R301,Single Family Residence,234813.88,2309.0,DONE,2020-03-04,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-03,ws,183.0,True,inspection
2020014122,CARN,Building Residential - New,CAA01R301,Single Family Residence,234813.88,2309.0,DONE,2020-03-04,2020-03-04,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-09-03,ws,183.0,True,inspection
2020014122,CARN,Building Residential - New,CAA01R301,Single Family Residence,234813.88,2309.0,DONE,2020-03-04,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-03,ws,183.0,True,inspection
2020014129,CARN,Building Residential - New,CAA01R301,Single Family Residence,242644.22,2316.0,DONE,2020-03-04,2020-03-04,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-09-03,ws,183.0,True,inspection
2020014129,CARN,Building Residential - New,CAA01R301,Single Family Residence,242644.22,2316.0,DONE,2020-03-04,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-03,ws,183.0,True,inspection
2020014129,CARN,Building Residential - New,CAA01R301,Single Family Residence,242644.22,2316.0,DONE,2020-03-04,2020-03-04,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-09-03,ws,183.0,True,inspection
2020014129,CARN,Building Residential - New,CAA01R301,Single Family Residence,242644.22,2316.0,DONE,2020-03-04,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,APPROVED,Approved,2020-09-03,ws,183.0,True,inspection
2020013374,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-09-02,ws,187.0,True,inspection
2020013374,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,APPROVED,Approved,2020-09-01,ws,186.0,True,inspection
2020013374,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-09-01,ws,186.0,True,inspection
2020013374,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-01,ws,186.0,True,inspection
2020013371,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-09-01,ws,186.0,True,inspection
2020013371,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-01,ws,186.0,True,inspection
2020013371,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-09-01,ws,186.0,True,inspection
2020013371,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-01,ws,186.0,True,inspection
2020013379,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-09-02,ws,187.0,True,inspection
2020013379,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-02,ws,187.0,True,inspection
2020013379,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-09-02,ws,187.0,True,inspection
2020013379,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-02,ws,187.0,True,inspection
2020013376,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-09-02,ws,187.0,True,inspection
2020013376,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-02,ws,187.0,True,inspection
2020013376,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-09-02,ws,187.0,True,inspection
2020013376,CARN,Building Residential - New,CAA01R301,Single Family Residence,146292.18,1366.0,DONE,2020-02-28,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-02,ws,187.0,True,inspection
2020011237,CARN,Building Residential - New,CAA01R301,Single Family Residence,263038.07,2495.0,DONE,2020-02-20,2020-03-04,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-03-05,ws,379.0,True,inspection
2020011237,CARN,Building Residential - New,CAA01R301,Single Family Residence,263038.07,2495.0,DONE,2020-02-20,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-05,ws,379.0,True,inspection
2020011237,CARN,Building Residential - New,CAA01R301,Single Family Residence,263038.07,2495.0,DONE,2020-02-20,2020-03-04,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-03-05,ws,379.0,True,inspection
2020011237,CARN,Building Residential - New,CAA01R301,Single Family Residence,263038.07,2495.0,DONE,2020-02-20,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-05,ws,379.0,True,inspection
2020011273,CARN,Building Residential - New,CAA01R301,Single Family Residence,255603.17,2429.0,DONE,2020-02-20,2020-03-04,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-03-05,ws,379.0,True,inspection
2020011273,CARN,Building Residential - New,CAA01R301,Single Family Residence,255603.17,2429.0,DONE,2020-02-20,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-05,ws,379.0,True,inspection
2020011273,CARN,Building Residential - New,CAA01R301,Single Family Residence,255603.17,2429.0,DONE,2020-02-20,2020-03-04,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-03-05,ws,379.0,True,inspection
2020011273,CARN,Building Residential - New,CAA01R301,Single Family Residence,255603.17,2429.0,DONE,2020-02-20,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-05,ws,379.0,True,inspection
2020011266,CARN,Building Residential - New,CAA01R301,Single Family Residence,255603.17,2429.0,DONE,2020-02-20,2020-03-04,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-03-05,ws,379.0,True,inspection
2020011266,CARN,Building Residential - New,CAA01R301,Single Family Residence,255603.17,2429.0,DONE,2020-02-20,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-05,ws,379.0,True,inspection
2020011266,CARN,Building Residential - New,CAA01R301,Single Family Residence,255603.17,2429.0,DONE,2020-02-20,2020-03-04,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-03-05,ws,379.0,True,inspection
2020011266,CARN,Building Residential - New,CAA01R301,Single Family Residence,255603.17,2429.0,DONE,2020-02-20,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-05,ws,379.0,True,inspection
2020011193,CARN,Building Residential - New,CAA01R301,Single Family Residence,258982.67,2459.0,DONE,2020-02-20,2020-03-04,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-03-05,ws,379.0,True,inspection
2020011193,CARN,Building Residential - New,CAA01R301,Single Family Residence,258982.67,2459.0,DONE,2020-02-20,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-05,ws,379.0,True,inspection
2020011193,CARN,Building Residential - New,CAA01R301,Single Family Residence,258982.67,2459.0,DONE,2020-02-20,2020-03-04,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-03-05,ws,379.0,True,inspection
2020011193,CARN,Building Residential - New,CAA01R301,Single Family Residence,258982.67,2459.0,DONE,2020-02-20,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-05,ws,379.0,True,inspection
2020011271,CARN,Building Residential - New,CAA01R301,Single Family Residence,255603.17,2429.0,DONE,2020-02-20,2020-03-04,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-03-05,ws,379.0,True,inspection
2020011271,CARN,Building Residential - New,CAA01R301,Single Family Residence,255603.17,2429.0,DONE,2020-02-20,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-05,ws,379.0,True,inspection
2020011271,CARN,Building Residential - New,CAA01R301,Single Family Residence,255603.17,2429.0,DONE,2020-02-20,2020-03-04,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-03-05,ws,379.0,True,inspection
2020011271,CARN,Building Residential - New,CAA01R301,Single Family Residence,255603.17,2429.0,DONE,2020-02-20,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-05,ws,379.0,True,inspection
2020007929,CARN,Building Residential - New,CAA01R301,Single Family Residence,762153.93,8190.0,DONE,2020-02-05,2020-03-04,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-10-08,ws,246.0,True,inspection
2020007929,CARN,Building Residential - New,CAA01R301,Single Family Residence,762153.93,8190.0,DONE,2020-02-05,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-10-08,ws,246.0,True,inspection
2020007929,CARN,Building Residential - New,CAA01R301,Single Family Residence,762153.93,8190.0,DONE,2020-02-05,2020-03-04,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-10-08,ws,246.0,True,inspection
2020007929,CARN,Building Residential - New,CAA01R301,Single Family Residence,762153.93,8190.0,DONE,2020-02-05,2020-03-04,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-10-08,ws,246.0,True,inspection
2020002535,CACR,Building Commercial - Rehab,CAE05B012,"Medical/Sci Lab, Labs, Testing/ Research",300000.0,0.0,DONE,2020-01-13,2020-03-05,WSUXCON,U&O Cross Connect Final Approval,IGNORE,No sign-off needed on this project,2020-11-18,ws,310.0,True,inspection
2019078214,CACH,Building Commercial - Shell,CAH10S001,"Warehouse, Storage S-1",8582287.5,132750.0,DONE,2019-12-23,2020-03-05,WSUXCON,U&O Cross Connect Final Approval,APPROVED,Approved,2021-01-22,ws,396.0,True,inspection
2019078214,CACH,Building Commercial - Shell,CAH10S001,"Warehouse, Storage S-1",8582287.5,132750.0,DONE,2019-12-23,2020-03-05,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-01-22,ws,396.0,True,inspection
2019078214,CACH,Building Commercial - Shell,CAH10S001,"Warehouse, Storage S-1",8582287.5,132750.0,DONE,2019-12-23,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-22,ws,396.0,True,inspection
2019078214,CACH,Building Commercial - Shell,CAH10S001,"Warehouse, Storage S-1",8582287.5,132750.0,DONE,2019-12-23,2020-03-05,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-01-22,ws,396.0,True,inspection
2019078214,CACH,Building Commercial - Shell,CAH10S001,"Warehouse, Storage S-1",8582287.5,132750.0,DONE,2019-12-23,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-22,ws,396.0,True,inspection
2020008749,CARN,Building Residential - New,CAA01R301,Single Family Residence,318093.6,2944.0,DONE,2020-02-10,2020-03-05,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-01-19,ws,344.0,True,inspection
2020008749,CARN,Building Residential - New,CAA01R301,Single Family Residence,318093.6,2944.0,DONE,2020-02-10,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-19,ws,344.0,True,inspection
2020012628,CARN,Building Residential - New,CAA01R301,Single Family Residence,292418.86,2882.0,DONE,2020-02-26,2020-03-05,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-03-23,ws,391.0,True,inspection
2020012628,CARN,Building Residential - New,CAA01R301,Single Family Residence,292418.86,2882.0,DONE,2020-02-26,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-23,ws,391.0,True,inspection
2020012628,CARN,Building Residential - New,CAA01R301,Single Family Residence,292418.86,2882.0,DONE,2020-02-26,2020-03-05,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-03-23,ws,391.0,True,inspection
2020012628,CARN,Building Residential - New,CAA01R301,Single Family Residence,292418.86,2882.0,DONE,2020-02-26,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-23,ws,391.0,True,inspection
2020012665,CARN,Building Residential - New,CAA01R301,Single Family Residence,276332.4,2518.0,DONE,2020-02-26,2020-03-05,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-01-29,ws,338.0,True,inspection
2020012665,CARN,Building Residential - New,CAA01R301,Single Family Residence,276332.4,2518.0,DONE,2020-02-26,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-29,ws,338.0,True,inspection
2020012665,CARN,Building Residential - New,CAA01R301,Single Family Residence,276332.4,2518.0,DONE,2020-02-26,2020-03-05,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-01-29,ws,338.0,True,inspection
2020012665,CARN,Building Residential - New,CAA01R301,Single Family Residence,276332.4,2518.0,DONE,2020-02-26,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-01-29,ws,338.0,True,inspection
2020011892,CARN,Building Residential - New,CAA01R301,Single Family Residence,680264.07,7123.0,DONE,2020-02-24,2020-03-05,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-03-10,ws,380.0,True,inspection
2020011892,CARN,Building Residential - New,CAA01R301,Single Family Residence,680264.07,7123.0,DONE,2020-02-24,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-10,ws,380.0,True,inspection
2020011892,CARN,Building Residential - New,CAA01R301,Single Family Residence,680264.07,7123.0,DONE,2020-02-24,2020-03-05,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-03-10,ws,380.0,True,inspection
2020011892,CARN,Building Residential - New,CAA01R301,Single Family Residence,680264.07,7123.0,DONE,2020-02-24,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-10,ws,380.0,True,inspection
2020011892,CARN,Building Residential - New,CAA01R301,Single Family Residence,680264.07,7123.0,DONE,2020-02-24,2020-03-05,WSUXCON,U&O Cross Connect Final Approval,APPROVED,Approved,2021-04-02,ws,403.0,True,inspection
2020011133,CARN,Building Residential - New,CAA01R301,Single Family Residence,639539.8,6812.0,DONE,2020-02-20,2020-03-05,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-11-20,ws,274.0,True,inspection
2020011133,CARN,Building Residential - New,CAA01R301,Single Family Residence,639539.8,6812.0,DONE,2020-02-20,2020-03-05,WSUXCON,U&O Cross Connect Final Approval,APPROVED,Approved,2020-11-20,ws,274.0,True,inspection
2020011133,CARN,Building Residential - New,CAA01R301,Single Family Residence,639539.8,6812.0,DONE,2020-02-20,2020-03-05,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-10-07,ws,230.0,True,inspection
2020011133,CARN,Building Residential - New,CAA01R301,Single Family Residence,639539.8,6812.0,DONE,2020-02-20,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-10-07,ws,230.0,True,inspection
2020011133,CARN,Building Residential - New,CAA01R301,Single Family Residence,639539.8,6812.0,DONE,2020-02-20,2020-03-05,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-10-07,ws,230.0,True,inspection
2020011133,CARN,Building Residential - New,CAA01R301,Single Family Residence,639539.8,6812.0,DONE,2020-02-20,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-10-07,ws,230.0,True,inspection
2020010866,CARN,Building Residential - New,CAA01R301,Single Family Residence,193019.23,2104.0,DONE,2020-02-19,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-06-02,ws,104.0,True,inspection
2020010866,CARN,Building Residential - New,CAA01R301,Single Family Residence,193019.23,2104.0,DONE,2020-02-19,2020-03-05,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-06-02,ws,104.0,True,inspection
2020010866,CARN,Building Residential - New,CAA01R301,Single Family Residence,193019.23,2104.0,DONE,2020-02-19,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-06-02,ws,104.0,True,inspection
2020010866,CARN,Building Residential - New,CAA01R301,Single Family Residence,193019.23,2104.0,DONE,2020-02-19,2020-03-05,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-06-02,ws,104.0,True,inspection
2020010868,CARN,Building Residential - New,CAA01R301,Single Family Residence,256084.27,2614.0,DONE,2020-02-19,2020-03-05,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-06-02,ws,104.0,True,inspection
2020010868,CARN,Building Residential - New,CAA01R301,Single Family Residence,256084.27,2614.0,DONE,2020-02-19,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-06-02,ws,104.0,True,inspection
2020010868,CARN,Building Residential - New,CAA01R301,Single Family Residence,256084.27,2614.0,DONE,2020-02-19,2020-03-05,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-06-02,ws,104.0,True,inspection
2020010868,CARN,Building Residential - New,CAA01R301,Single Family Residence,256084.27,2614.0,DONE,2020-02-19,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-06-02,ws,104.0,True,inspection
2019069691,CACR,Building Commercial - Rehab,CAF14R102,Hotel / Motel,2500001.0,1.0,ISSUE,2019-11-13,2020-03-05,WSUXCON,U&O Cross Connect Final Approval,APPROVED,Approved,2020-04-08,ws,147.0,True,inspection
2019069691,CACR,Building Commercial - Rehab,CAF14R102,Hotel / Motel,2500001.0,1.0,ISSUE,2019-11-13,2020-03-05,WSUGRSCTRL,U&O Grease Control Final Approval - CA,APPROVED,Approved,2021-05-07,ws,541.0,True,inspection
2019069691,CACR,Building Commercial - Rehab,CAF14R102,Hotel / Motel,2500001.0,1.0,ISSUE,2019-11-13,2020-03-05,WSUGRSCTRL,U&O Grease Control Final Approval - CA,TEMP,Temporary,2021-04-20,ws,524.0,True,inspection
2020012316,CARN,Building Residential - New,CAA01R301,Single Family Residence,295196.3,2862.0,DONE,2020-02-25,2020-03-05,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-09-22,ws,210.0,True,inspection
2020012316,CARN,Building Residential - New,CAA01R301,Single Family Residence,295196.3,2862.0,DONE,2020-02-25,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-22,ws,210.0,True,inspection
2020012316,CARN,Building Residential - New,CAA01R301,Single Family Residence,295196.3,2862.0,DONE,2020-02-25,2020-03-05,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-09-22,ws,210.0,True,inspection
2020012316,CARN,Building Residential - New,CAA01R301,Single Family Residence,295196.3,2862.0,DONE,2020-02-25,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-22,ws,210.0,True,inspection
2020012325,CARN,Building Residential - New,CAA01R301,Single Family Residence,295196.3,2862.0,DONE,2020-02-25,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-18,ws,206.0,True,inspection
2020012325,CARN,Building Residential - New,CAA01R301,Single Family Residence,295196.3,2862.0,DONE,2020-02-25,2020-03-05,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-09-18,ws,206.0,True,inspection
2020012325,CARN,Building Residential - New,CAA01R301,Single Family Residence,295196.3,2862.0,DONE,2020-02-25,2020-03-05,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-09-18,ws,206.0,True,inspection
2020012325,CARN,Building Residential - New,CAA01R301,Single Family Residence,295196.3,2862.0,DONE,2020-02-25,2020-03-05,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-09-18,ws,206.0,True,inspection
2020000724,CACT,Building Commercial - Tenant Finish Out,CAF19A203,Restaurant (Full Service),209784.96,3388.0,DONE,2020-01-06,2020-03-06,WSUGRSCTRL,U&O Grease Control Final Approval - CA,APPROVED,Approved,2020-06-12,ws,158.0,True,inspection
2020000724,CACT,Building Commercial - Tenant Finish Out,CAF19A203,Restaurant (Full Service),209784.96,3388.0,DONE,2020-01-06,2020-03-06,WSUXCON,U&O Cross Connect Final Approval,APPROVED,Approved,2020-06-29,ws,175.0,True,inspection
2019072807,CACT,Building Commercial - Tenant Finish Out,CAF06A204,"Bar Or Nightclub, Tavern And Bars",0.0,1493.0,DONE,2019-11-26,2020-03-06,WSUXCON,U&O Cross Connect Final Approval,APPROVED,Approved,2020-07-22,ws,239.0,True,inspection
2019072807,CACT,Building Commercial - Tenant Finish Out,CAF06A204,"Bar Or Nightclub, Tavern And Bars",0.0,0.0,DONE,2019-11-26,2020-03-06,WSUXCON,U&O Cross Connect Final Approval,APPROVED,Approved,2020-07-22,ws,239.0,True,inspection
2019072807,CACT,Building Commercial - Tenant Finish Out,CAF06A204,"Bar Or Nightclub, Tavern And Bars",0.0,0.0,DONE,2019-11-26,2020-03-06,WSUGRSCTRL,U&O Grease Control Final Approval - CA,APPROVED,Approved,2020-08-24,ws,272.0,True,inspection
2019072807,CACT,Building Commercial - Tenant Finish Out,CAF06A204,"Bar Or Nightclub, Tavern And Bars",0.0,1493.0,DONE,2019-11-26,2020-03-06,WSUGRSCTRL,U&O Grease Control Final Approval - CA,APPROVED,Approved,2020-08-24,ws,272.0,True,inspection
2020009596,CARN,Building Residential - New,CAA01R301,Single Family Residence,290304.53,2949.0,DONE,2020-02-12,2020-03-06,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2021-03-05,ws,387.0,True,inspection
2020009596,CARN,Building Residential - New,CAA01R301,Single Family Residence,290304.53,2949.0,DONE,2020-02-12,2020-03-06,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-05,ws,387.0,True,inspection
2020009596,CARN,Building Residential - New,CAA01R301,Single Family Residence,290304.53,2949.0,DONE,2020-02-12,2020-03-06,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2021-03-05,ws,387.0,True,inspection
2020009596,CARN,Building Residential - New,CAA01R301,Single Family Residence,290304.53,2949.0,DONE,2020-02-12,2020-03-06,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2021-03-05,ws,387.0,True,inspection
2020012673,CARN,Building Residential - New,CAA01R301,Single Family Residence,199780.27,2112.0,DONE,2020-02-26,2020-03-06,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-08-25,ws,181.0,True,inspection
2020012673,CARN,Building Residential - New,CAA01R301,Single Family Residence,199780.27,2112.0,DONE,2020-02-26,2020-03-06,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-08-25,ws,181.0,True,inspection
2020012673,CARN,Building Residential - New,CAA01R301,Single Family Residence,199780.27,2112.0,DONE,2020-02-26,2020-03-06,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-08-25,ws,181.0,True,inspection
2020012673,CARN,Building Residential - New,CAA01R301,Single Family Residence,199780.27,2112.0,DONE,2020-02-26,2020-03-06,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-08-25,ws,181.0,True,inspection
2020012666,CARN,Building Residential - New,CAA01R301,Single Family Residence,199780.27,2112.0,DONE,2020-02-26,2020-03-06,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-08-25,ws,181.0,True,inspection
2020012666,CARN,Building Residential - New,CAA01R301,Single Family Residence,199780.27,2112.0,DONE,2020-02-26,2020-03-06,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-08-25,ws,181.0,True,inspection
2020012666,CARN,Building Residential - New,CAA01R301,Single Family Residence,199780.27,2112.0,DONE,2020-02-26,2020-03-06,WSUWTRAVL,U&O Water Availability Final Approval,APPROVED,Approved,2020-08-25,ws,181.0,True,inspection
2020012666,CARN,Building Residential - New,CAA01R301,Single Family Residence,199780.27,2112.0,DONE,2020-02-26,2020-03-06,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-08-25,ws,181.0,True,inspection
2020012660,CARN,Building Residential - New,CAA01R301,Single Family Residence,199780.27,2112.0,DONE,2020-02-26,2020-03-06,WSUSWRAVL,U&O Sewer Availability Final Approval,APPROVED,Approved,2020-08-25,ws,181.0,True,inspection
2020012660,CARN,Building Residential - New,CAA01R301,Single Family Residence,199780.27,2112.0,DONE,2020-02-26,2020-03-06,WSEXCUTCAP,WS Existing Service Cut and Capped,,Not Applicable,2020-08-25,ws,181.0,True,inspection
